AGE,INCOME,INCPER,SPENDING
23.666666,2000,24000,200.1724988
23.666666,2000,24000,891.1458254
23.666666,1916.666667,38000,305.8142699
23.666666,1908.916667,22907,135.1999959
23.666666,1833.333333,30750,96.2860715
23.666666,1750.666667,22016,222.5817956
23.666666,1750,29000,126.9208658
23.666666,1666.666667,20000,264.0366554
23.666666,1625,19500,50.3449976
23.666666,1625,19500,100.9808341
23.666666,1541.666667,18500,37.8291656
23.666666,1516.666667,18200,81.9791646
23.666666,1516.666667,9100,93.2416674
23.666666,1458.333333,17700,9.0630888
23.666666,1458.333333,17500,364.9733588
23.666666,1408.333333,16900,76.2891667
23.666666,1333.333333,24000,147.8427748
23.666666,1166.666667,7666.666504,9.0786959
23.666666,840,15380,88.7112093
23.583334,3333.333333,40000,458.4249854
23.583334,2916.666667,35000,1
23.583334,2750,33000,88.6341622
23.583334,2666.666667,32000,244.7508375
23.583334,2500,30000,88.8483319
23.583334,2500,30000,238.7916669
23.583334,2500,30000,1156.835854
23.583334,2358.333333,30300,341.6928967
23.583334,2333.333333,19500,42.7113666
23.583334,2333.333333,9333.333008,260.5491703
23.583334,2291.666667,30500,322.9138659
23.583334,2250,27000,49.7399988
23.583334,2208.333333,26500,42.9541678
23.583334,2166.666667,26000,212.8333387
23.583334,2166.666667,26000,1016.596675
23.583334,2083.333333,25000,15.493333
23.583334,2083.333333,25000,261.9016605
23.583334,2083.333333,25000,395.0308387
23.583334,2000,24000,273.7683356
23.583334,2000,12000,417.3974991
23.583334,1916.666667,11500,119.7325035
23.583334,1916.666667,28400,260.4912048
23.583334,1899.166667,22790,859.847477
23.583334,1750,21000,1
23.583334,1750,21000,85.9416705
23.583334,1666.666667,20000,30.0324988
23.583334,1666.666667,20000,168.9058418
23.583334,1666.666667,20000,724.5974739
23.583334,1574.833333,18898,10.9166665
23.583334,1500,9000,5.0833334
23.583334,1500,50000,14.8355998
23.583334,1500,18000,33.0841681
23.583334,1500,18000,170.1324955
23.583334,1458.333333,17500,108.3233285
23.583334,1417,21804,530.0141418
23.583334,1416.666667,17000,256.6041574
23.583334,1250,15000,38.5183329
23.583334,416.6666667,9000,8.1319447
23.5,2916.666667,40000,459.2350063
23.5,2550,30600,524.7883201
23.5,2333.333333,28000,147.9166622
23.5,2333.333333,14000,378.399988
23.5,2300,27600,135.329162
23.5,2275,9100,379.6950117
23.5,2251.583333,27019,1303.090063
23.5,2200,26400,154.3141723
23.5,2166.666667,28000,8.5119049
23.5,2166.666667,26000,181.9808359
23.5,2166.666667,26000,239.1491632
23.5,2083.333333,29000,9.1954028
23.5,2083.333333,40000,131.8854125
23.5,2025,26300,77.0747328
23.5,2000,24000,41.4958335
23.5,2000,24000,125.7616729
23.5,2000,24000,732.9016328
23.5,1933.333333,23200,219.5291787
23.5,1916.666667,23000,158.8208272
23.5,1900,22800,244.9749887
23.5,1833.333333,22000,79.60417
23.5,1833.333333,22000,88.9999984
23.5,1833.333333,22000,139.3183308
23.5,1833.333333,22000,193.026673
23.5,1833.333333,22000,226.2383377
23.5,1833.333333,11000,373.9666641
23.5,1791.666667,21500,29.2125002
23.5,1750,7000,58.7600023
23.5,1750,21000,125.1966655
23.5,1666.666667,20000,25.0833326
23.5,1664.5,19974,220.4558312
23.5,1583.333333,19000,120.4733333
23.5,1500,18000,64.7425018
23.5,1484.166667,17810,297.9358328
23.5,1416.666667,27000,83.1698738
23.5,1416.666667,17000,115.0958346
23.5,1250,15000,26.7558335
23.5,1250,9150,89.4624274
23.5,1250,15000,589.6816775
23.416666,2916.666667,35000,109.8549956
23.416666,2916.666667,35800,411.2964682
23.416666,2500,30000,379.5916587
23.416666,2291.666667,27500,883.2575008
23.416666,2288,27456,5.5000002
23.416666,2166.666667,20500,97.4704058
23.416666,2090,25080,123.6475021
23.416666,2083.333333,25000,30.7108334
23.416666,2083.333333,25000,155.16084
23.416666,2083.333333,12500,163.8741698
23.416666,2083.333333,12500,526.4274776
23.416666,2000,24000,642.0958042
23.416666,2000,24000,681.5033555
23.416666,1983.333333,23800,739.2016441
23.416666,1916.666667,23000,96.8491624
23.416666,1875,22500,195.9116617
23.416666,1767.583333,21211,525.5024916
23.416666,1750,8666.666992,191.0407674
23.416666,1715,17010,120.6307491
23.416666,1700,20400,204.0875047
23.416666,1666.666667,20000,4.6666665
23.416666,1666.666667,20000,86.597496
23.416666,1666.666667,20000,134.0808347
23.416666,1583.333333,6333.333496,62.8041709
23.416666,1550,3720,259.2816725
23.416666,1525,23300,307.5879127
23.416666,1408.333333,21100,202.8433689
23.416666,1386.666667,23140,69.1595487
23.416666,1383.333333,16600,462.0483279
23.416666,1333.333333,21000,202.9523849
23.416666,1291.666667,18600,344.9423524
23.416666,1250,7500,121.5425041
23.416666,1208.333333,19000,34.2810541
23.416666,1060,19644,17.7961707
23.416666,1000,11700,425.4735112
23.333334,5000,60000,100.7049996
23.333334,4524,27144,408.5208457
23.333334,2916.666667,26500,137.0827854
23.333334,2803.333333,33640,122.386672
23.333334,2708.333333,32500,338.2341641
23.333334,2683.333333,23350,104.2489348
23.333334,2500,15000,364.4091636
23.333334,2250,27000,106.8074992
23.333334,2250,27000,379.3816678
23.333334,2166.666667,26000,182.7158233
23.333334,2166.666667,26000,513.4383415
23.333334,2154.166667,25850,53.9783327
23.333334,2151.583333,32769,128.3274466
23.333334,2083.333333,25000,9.3333336
23.333334,2083.333333,25000,45.1391679
23.333334,2083.333333,25000,156.7166609
23.333334,2083.333333,8333.333008,210.2375031
23.333334,2000,12000,76.2558356
23.333334,2000,24000,181.7708313
23.333334,2000,21000,304.5371473
23.333334,1908.916667,26107,423.0217002
23.333334,1875,22500,160.8950039
23.333334,1833.333333,22000,196.0466566
23.333334,1750,21000,67.3183342
23.333334,1750,11500,241.7632677
23.333334,1750,21000,313.1391555
23.333334,1708.333333,20500,509.679988
23.333334,1680.833333,20170,53.9250003
23.333334,1666.666667,12750,13.2679737
23.333334,1666.666667,20000,48.0066674
23.333334,1666.666667,20000,73.6125
23.333334,1641.666667,19700,341.4774862
23.333334,1600,4800,256.0116768
23.333334,1583.333333,19000,86.4983319
23.333334,1583.333333,19000,105.3683348
23.333334,1560,18720,99.5733288
23.333334,1541.666667,18500,93.3933286
23.333334,1500,18000,215.6216651
23.333334,1475,17700,348.0475157
23.333334,1400,16800,284.0824783
23.333334,1333.333333,16000,51.5341709
23.333334,1333.333333,16000,143.5658336
23.333334,1333.333333,16000,829.6758334
23.333334,1166.666667,16000,190.5560518
23.333334,1075,10125,92.1840359
23.25,3333.333333,40000,45.3574987
23.25,2916.666667,35000,214.9308318
23.25,2833.333333,34000,568.7357907
23.25,2700,32400,622.5641549
23.25,2501.333333,30016,154.8941664
23.25,2500,30000,317.6549822
23.25,2500,30000,392.6141933
23.25,2416.666667,29000,14.9791666
23.25,2333.333333,28000,459.8241647
23.25,2250,18500,91.9441218
23.25,2250,27000,255.8741737
23.25,2208.333333,26500,246.9541567
23.25,2166.666667,26000,207.1666718
23.25,2083.333333,25000,203.0808323
23.25,2000,21250,31.0070608
23.25,2000,17400,32.1264379
23.25,2000,25000,88.8767987
23.25,2000,24000,97.025834
23.25,2000,14400,375.4282296
23.25,1950,23400,173.8649983
23.25,1916.666667,23000,16.2499995
23.25,1833.333333,22000,429.9883346
23.25,1808.333333,21700,156.7374995
23.25,1791.666667,21500,91.7433294
23.25,1750,21000,278.1100087
23.25,1726,20712,141.9150044
23.25,1708.333333,20500,611.4324977
23.25,1683.333333,23200,196.2846422
23.25,1666.666667,20000,73.4241679
23.25,1666.666667,20000,118.6008255
23.25,1666.666667,20000,207.3416611
23.25,1666.666667,20000,217.18584
23.25,1666.666667,20500,248.3821164
23.25,1564.083333,18769,553.1066592
23.25,1541.666667,18500,140.8083296
23.25,1500,18000,7.9999999
23.25,1500,9000,46.472501
23.25,1500,21000,48.7314295
23.25,1500,4500,52.0975012
23.25,1416.666667,48500,165.5052279
23.25,1375,16500,38.0483344
23.25,1250,15000,113.0999997
23.25,1208.333333,19700,45.3026843
23.25,1166.666667,13000,32.1506402
23.25,1150,19800,37.5602767
23.25,1120,22449,103.9700615
23.166666,3333.333333,40000,277.5266767
23.166666,3166.666667,38000,527.4449835
23.166666,3083.333333,39200,699.8891396
23.166666,2800,33600,221.9475031
23.166666,2666.666667,24500,85.7463976
23.166666,2500,32778,29.5411563
23.166666,2500,30000,362.6533225
23.166666,2388.333333,28660,38.1666647
23.166666,2375,14250,207.713333
23.166666,2250,30500,31.2971317
23.166666,2250,27000,103.5141656
23.166666,2208.333333,29500,475.0948772
23.166666,2166.666667,29000,169.0029899
23.166666,2166.666667,26000,272.6849914
23.166666,2166.666667,26000,1786.52675
23.166666,2150,25800,131.7216706
23.166666,2133.333333,25600,98.4358311
23.166666,2125,25500,230.2983273
23.166666,2083.333333,25000,166.1099959
23.166666,2083.333333,29200,174.1730918
23.166666,2083.333333,25000,284.474995
23.166666,2083.333333,25000,478.7958227
23.166666,2000,24000,27.7975015
23.166666,2000,26250,159.9809527
23.166666,2000,47500,171.0016876
23.166666,1958.333333,23500,462.9166617
23.166666,1916.666667,35064,106.8739543
23.166666,1916.666667,23000,202.955002
23.166666,1916.666667,23000,368.6841714
23.166666,1680.666667,20168,37.4216654
23.166666,1666.666667,22500,296.2184946
23.166666,1516.666667,18200,34.0324992
23.166666,1501.5,7906,48.5559725
23.166666,1500,9000,3.6666667
23.166666,1479.166667,37500,126.6856943
23.166666,1458.333333,17500,200.0291552
23.166666,1341.666667,16100,77.8483374
23.166666,1333.333333,16000,155.6041638
23.166666,1250,15000,90.0025014
23.166666,1250,20000,107.2731242
23.166666,1250,5000,171.6333255
23.083334,3133.333333,37600,396.9166646
23.083334,2816.666667,33800,91.4850016
23.083334,2800,33600,974.1699934
23.083334,2583.333333,31000,115.5166716
23.083334,2500,30000,64.6583317
23.083334,2500,30000,85.6966618
23.083334,2358.333333,28300,120.4124992
23.083334,2291.666667,27500,691.4225283
23.083334,2183.333333,26200,259.9700063
23.083334,2166.666667,36400,233.6386951
23.083334,2125,29500,77.3968198
23.083334,2114.916667,25379,965.2999808
23.083334,2083.333333,25000,63.8874985
23.083334,2083.333333,12500,587.7425273
23.083334,2080,12480,226.6850019
23.083334,2000,24000,52.0149991
23.083334,2000,24000,71.5975016
23.083334,2000,24000,85.9408304
23.083334,2000,12000,133.2499981
23.083334,2000,24000,299.8366654
23.083334,2000,12800,300.4843891
23.083334,1916.666667,23000,68.5900031
23.083334,1916.666667,23000,175.8883316
23.083334,1900,27800,124.3112534
23.083334,1875,22500,225.7574955
23.083334,1791.666667,21500,147.8850041
23.083334,1750,21000,25.7591661
23.083334,1750,22200,32.9007884
23.083334,1750,27000,194.6414839
23.083334,1750,23000,328.8181536
23.083334,1750,21000,534.7458422
23.083334,1733.333333,20800,278.6808352
23.083334,1700,20400,305.1450074
23.083334,1666.666667,10000,123.6558333
23.083334,1666.666667,20000,128.5324991
23.083334,1616.666667,19400,12.0833335
23.083334,1583.333333,19000,320.2633361
23.083334,1516.666667,18200,13.9166664
23.083334,1500,6000,44.5283325
23.083334,1500,18000,61.582502
23.083334,1500,18000,307.0358187
23.083334,1493.75,23825,21.0385205
23.083334,1483.333333,9750,156.8354926
23.083334,1458.333333,27500,141.5527255
23.083334,1441.666667,17300,121.6900047
23.083334,1416.666667,17000,1684.356729
23.083334,1333.333333,11937.5,65.2342091
23.083334,1317.333333,17808,18.4092303
23.083334,1300,17600,0.8863636
23.083334,1300,15600,545.8258331
23.083334,1291.666667,15500,115.7141685
23.083334,1250,15000,43.6283322
23.083334,1250,7500,70.0750016
23.083334,1230,18960,17.9699368
23.083334,960,5130,99.6065497
23.083334,833.3333333,17500,10.7604762
23,3000,36000,72.5833308
23,2916.666667,32500,130.7707746
23,2666.666667,32000,45.6241667
23,2648.5,31782,246.6541734
23,2583.333333,31000,175.5399903
23,2500,30000,53.4058316
23,2500,30000,81.0000021
23,2500,18125,87.8641382
23,2500,30000,99.6241625
23,2375,28500,630.1708929
23,2333.333333,28000,83.0149973
23,2333.333333,28000,285.9108225
23,2291.666667,27500,189.6700092
23,2291.666667,27500,292.5116662
23,2240,26880,225.2083254
23,2166.666667,26000,166.4074982
23,2166.666667,36000,295.8667477
23,2083.333333,25000,57.6200002
23,2083.333333,25000,59.1666671
23,2083.333333,35000,138.5023817
23,2083.333333,13500,268.5972179
23,2000,24000,34.3633331
23,2000,24000,105.8774963
23,1958.333333,23500,161.8366661
23,1916.666667,23900,85.9171872
23,1889.833333,22678,86.0433351
23,1833.333333,22000,100.6399977
23,1711.333333,20536,226.1033207
23,1666.666667,20000,39.2833321
23,1666.666667,22000,46.4969718
23,1666.666667,20000,58.1150005
23,1666.666667,20000,93.8016673
23,1666.666667,22500,282.5436989
23,1659,19908,221.1841654
23,1500,23000,10.3043478
23,1500,18000,167.2125086
23,1482,8261.333008,123.6947362
23,1416.666667,14500,0.5862069
23,1400,21600,86.418888
23,1375,16500,266.3433403
23,1333.333333,16000,3.5833335
23,1250,15500,18.6354842
23,1000,23000,313.1682575
23,916.6666667,9150,538.580219
22.916666,5833.333333,70000,48.7633329
22.916666,4000,16000,232.2758287
22.916666,3333.333333,22250,68.1146048
22.916666,2833.333333,34000,95.6616718
22.916666,2708.333333,32500,72.166662
22.916666,2666.666667,37400,416.698734
22.916666,2666.666667,32000,798.3433406
22.916666,2653.333333,31840,130.0875027
22.916666,2333.333333,9333.333008,369.5374827
22.916666,2250,27000,153.0999877
22.916666,2200,26400,409.9875122
22.916666,2166.666667,36000,0.7222222
22.916666,2100,25200,74.208336
22.916666,2084.166667,25010,94.5208332
22.916666,2083.333333,25000,239.2400056
22.916666,2083.333333,25000,369.7824975
22.916666,2083.333333,25000,499.010024
22.916666,2000,24000,54.5533337
22.916666,2000,24000,698.8283396
22.916666,1880.666667,32568,138.602155
22.916666,1875,22500,123.9199983
22.916666,1833.333333,22000,114.9675039
22.916666,1833.333333,22000,214.6299941
22.916666,1750,11750,14.228618
22.916666,1750,23000,254.2004213
22.916666,1666.666667,21500,16.5937981
22.916666,1666.666667,20000,56.8224986
22.916666,1666.666667,20000,364.1133507
22.916666,1666.666667,22000,456.4658801
22.916666,1600,6400,34.3416661
22.916666,1566.666667,11300,6.7935102
22.916666,1541.666667,18500,218.9274939
22.916666,1500,22000,13.8122728
22.916666,1500,20000,182.9385012
22.916666,1333.333333,16000,24.6991664
22.916666,1333.333333,17200,66.4341102
22.916666,1300,15600,128.0725077
22.916666,1300,17100,157.5318664
22.916666,983.3333333,16300,219.9463338
22.833334,4583.333333,55000,530.1425016
22.833334,2916.666667,35000,52.6891703
22.833334,2916.666667,35000,132.4625003
22.833334,2880,22339,40.2930129
22.833334,2750,33000,1318.633266
22.833334,2500,30000,242.9699898
22.833334,2416.666667,29000,338.7933411
22.833334,2375,28500,99.7499987
22.833334,2333.333333,14000,7.9999999
22.833334,2125,26000,220.9386854
22.833334,2083.333333,39000,1.7628205
22.833334,2083.333333,8333.333008,41.5249999
22.833334,2083.333333,25000,839.3008262
22.833334,2000,24000,54.3583333
22.833334,1950,23400,77.8858323
22.833334,1950,23400,244.148346
22.833334,1916.666667,11500,85.3024997
22.833334,1916.666667,23000,97.1883334
22.833334,1916.666667,28000,158.3775816
22.833334,1833.333333,10666.66699,45.2100011
22.833334,1833.333333,13400,126.1880572
22.833334,1791.666667,21500,543.6666521
22.833334,1750,10666.66699,65.5391375
22.833334,1750,26000,110.7238475
22.833334,1685,20220,48.6566643
22.833334,1666.666667,20000,22.4449998
22.833334,1666.666667,20000,38.3075016
22.833334,1666.666667,27800,94.1276985
22.833334,1539,18468,17.5799986
22.833334,1536.333333,18436,61.1558355
22.833334,1500,18000,128.1041689
22.833334,1500,18000,151.5333317
22.833334,1458.333333,36000,71.2274302
22.833334,1333.333333,16000,14.7500001
22.833334,1333.333333,8000,139.1550004
22.833334,1333.333333,16000,177.7416666
22.833334,1316.666667,7900,39.0591678
22.833334,1268.75,15225,59.3841674
22.833334,1250,15000,13.313333
22.833334,1250,31200,24.5873397
22.833334,1250,15000,84.6033357
22.833334,1250,20000,146.0712496
22.833334,1208.333333,36500,29.3519056
22.833334,1166.666667,30000,69.125779
22.833334,1000,43000,78.9751112
22.75,3583.333333,43000,565.4958275
22.75,2833.333333,34000,9.025
22.75,2833.333333,39400,289.3811353
22.75,2666.666667,16000,376.6966661
22.75,2625,15750,230.3133253
22.75,2583.333333,31000,537.7974746
22.75,2500,30000,90.6275027
22.75,2416.666667,29000,181.2116733
22.75,2400,28800,80.0125033
22.75,2333.333333,14000,74.5449948
22.75,2166.666667,26000,47.2450011
22.75,2166.666667,26000,143.3241653
22.75,2083.333333,25000,300.235829
22.75,2000,24700,638.9360428
22.75,1983.333333,23800,193.9241648
22.75,1916.666667,23000,152.1683304
22.75,1916.666667,23000,206.3108248
22.75,1750,10500,85.3641685
22.75,1750,21000,135.1441666
22.75,1708.333333,20500,1
22.75,1666.666667,20000,4.6666665
22.75,1666.666667,20000,154.9499979
22.75,1583.333333,19000,65.0758361
22.75,1516.666667,18200,821.8207955
22.75,1500,18000,45.0833347
22.75,1500,18000,58.2541656
22.75,1416.666667,24800,66.9534945
22.75,1416.666667,17000,284.0725034
22.75,1408.333333,17050,9.1686215
22.75,1333.333333,16000,77.0050039
22.75,1300,15600,58.4049996
22.75,1250,8000,0.46875
22.75,1250,15000,106.219165
22.75,1250,15000,281.3624963
22.75,1241.666667,18500,245.0190985
22.75,1166.666667,39500,41.6824886
22.75,1150,19800,0.6969697
22.75,800,13200,0.3636364
22.666666,3333.333333,26000,74.0698663
22.666666,2916.666667,35000,8.7500001
22.666666,2458.333333,29500,255.2950035
22.666666,2375,28500,659.5259085
22.666666,2361,14166,55.1799993
22.666666,2085.416667,12512.5,258.7208418
22.666666,2083.333333,33600,76.1470757
22.666666,2083.333333,25000,168.1991542
22.666666,2083.333333,25000,287.9999888
22.666666,2076,24912,55.6333336
22.666666,2000,27000,20.1296303
22.666666,1920.833333,23050,151.3341751
22.666666,1916.666667,23000,597.0533441
22.666666,1908.916667,22907,212.0899918
22.666666,1833.333333,7333.333496,116.3758288
22.666666,1750,21000,145.0599972
22.666666,1750,21000,253.719978
22.666666,1750,21000,314.4908324
22.666666,1697.25,20367,130.7358343
22.666666,1666.666667,20000,48.3108312
22.666666,1666.666667,20000,49.784168
22.666666,1666.666667,37500,83.057334
22.666666,1666.666667,20000,109.2100019
22.666666,1600,9600,33.7500006
22.666666,1583.333333,19000,202.5166688
22.666666,1583.333333,19000,421.423321
22.666666,1500,42000,34.6689289
22.666666,1500,18000,119.485002
22.666666,1500,18000,250.3216714
22.666666,1491.666667,17900,50.7783287
22.666666,1440,17280,247.6299906
22.666666,1416.666667,17000,83.0174967
22.666666,1416.666667,17000,107.2174956
22.666666,1390.25,16683,1
22.666666,1333.333333,16000,296.2516745
22.666666,1325,32100,389.7840455
22.666666,1312,15744,127.1424985
22.666666,1307.5,5230,88.1949981
22.666666,1291.666667,15500,48.7841656
22.666666,1250,22800,42.3503295
22.666666,1250,15000,132.1499981
22.666666,1125,10160,187.6435708
22.666666,1100,16800,66.0674404
22.666666,1041.666667,22500,143.7250059
22.583334,3333.333333,40000,1114.43003
22.583334,3037.5,36450,322.1708234
22.583334,2666.666667,32000,82.0591648
22.583334,2500,30000,61.4775019
22.583334,2333.333333,28000,150.0524928
22.583334,2333.333333,14000,185.2983311
22.583334,2291.666667,27500,83.5141726
22.583334,2250,9000,247.7850001
22.583334,2083.333333,25000,453.2050031
22.583334,2000,24000,117.0333326
22.583334,1941.666667,23300,1082.290764
22.583334,1875,22500,270.0050175
22.583334,1858.333333,22300,132.0508302
22.583334,1833.333333,30000,71.8795005
22.583334,1833.333333,22000,83.7716659
22.583334,1833.333333,22000,140.4658432
22.583334,1750,21000,113.6408374
22.583334,1625,19500,154.258321
22.583334,1525,20800,229.3079354
22.583334,1500,18000,177.7708344
22.583334,1433.333333,17200,164.0333387
22.583334,1416.666667,17000,236.7624876
22.583334,1400,34800,15.5943103
22.583334,1400,24000,87.1914148
22.583334,1333.333333,16000,40.8666655
22.583334,1300,15600,122.8933409
22.583334,1300,11734.66699,524.1465956
22.583334,1291.666667,25250,87.3414725
22.583334,1250,7500,244.3358302
22.583334,1220.25,26143,34.1621439
22.583334,1208.333333,22500,13.4259263
22.583334,1166.666667,19000,2.0570175
22.583334,1040,15740,27.141424
22.583334,916.6666667,18000,94.1121305
22.583334,833.3333333,50625,54.8455988
22.5,3333.333333,40000,204.7100042
22.5,2833.333333,34000,347.7050078
22.5,2666.666667,32000,5.5
22.5,2375,28500,230.712506
22.5,2333.333333,28000,780.125012
22.5,2329.166667,27950,65.4758367
22.5,2083.333333,12500,50.9166663
22.5,2000,24000,136.2574995
22.5,1958.333333,23500,15.0833331
22.5,1925,23100,103.1058325
22.5,1916.666667,23000,446.0733471
22.5,1875,24500,28.2887748
22.5,1833.333333,11000,617.7416742
22.5,1750,21000,16.2291664
22.5,1750,21000,440.8416152
22.5,1666.666667,20000,86.9091662
22.5,1666.666667,20000,106.5083345
22.5,1666.666667,20000,159.0524986
22.5,1641.666667,6566.666504,41.2208324
22.5,1600,21600,442.4726009
22.5,1500,18000,22.0258324
22.5,1500,18000,28.5116667
22.5,1500,6000,83.8300008
22.5,1500,18000,179.4158332
22.5,1500,18000,285.4299992
22.5,1473.333333,17680,61.1941664
22.5,1416.666667,17000,103.8700019
22.5,1416.666667,17000,215.1575014
22.5,1375,16500,10.8316659
22.5,1333.333333,20565,65.613096
22.5,1275,15300,20.6666659
22.5,1250,3333.333252,23.6875005
22.5,1250,15000,63.3366639
22.5,1250,15000,93.4175029
22.5,1250,15000,140.5733358
22.5,1250,24500,313.3987263
22.5,1250,15000,445.7616806
22.5,1125,39500,46.3833231
22.5,1000,8450,101.3325453
22.416666,3916.666667,47000,334.6366535
22.416666,3333.333333,40000,313.9208257
22.416666,2833.333333,34000,209.626666
22.416666,2678,39946,204.0411358
22.416666,2583.333333,31000,620.0549565
22.416666,2500,30000,122.4175002
22.416666,2250,27000,84.0541692
22.416666,2200,26400,239.425011
22.416666,2083.333333,17500,84.5303526
22.416666,2083.333333,25000,184.0541605
22.416666,1916.666667,23000,213.0324952
22.416666,1833.333333,22000,22.3333339
22.416666,1725.583333,20707,366.6849773
22.416666,1666.666667,20000,1
22.416666,1666.666667,6666.666504,78.0116643
22.416666,1666.666667,20000,107.35667
22.416666,1666.666667,20000,113.1200045
22.416666,1666.666667,20000,192.9850007
22.416666,1666.666667,20000,198.4308412
22.416666,1666.666667,20000,464.1099771
22.416666,1625,19500,60.6674999
22.416666,1583.333333,19000,176.0491679
22.416666,1500,18000,95.3124985
22.416666,1458.333333,17500,201.8066744
22.416666,1416.666667,17000,191.1808302
22.416666,1391.666667,20100,139.6464711
22.416666,1388.333333,16660,1
22.416666,1375,16500,6.0833332
22.416666,1375,16500,119.0525005
22.416666,1375,16500,258.0149937
22.416666,1375,26100,347.7612324
22.416666,1333.333333,16000,22.4166662
22.416666,1300,15600,783.1624687
22.416666,1250,15000,91.4224982
22.333334,4000,48000,662.2974873
22.333334,3333.333333,13333.33301,1007.001698
22.333334,3019,36228,511.9141922
22.333334,2967.416667,35609,486.6983096
22.333334,2500,30000,37.6458326
22.333334,2500,15000,214.6233432
22.333334,2500,30000,428.1108081
22.333334,2500,40000,487.0637506
22.333334,2383.333333,28600,73.7841625
22.333334,2333.333333,29000,15.465977
22.333334,2333.333333,28000,215.9941792
22.333334,2291.666667,27500,840.4117264
22.333334,2250,18500,119.0067558
22.333334,2241.666667,26900,1058.950862
22.333334,2191.666667,26300,659.9649499
22.333334,2161.916667,25943,69.2358365
22.333334,2125,28000,174.8594288
22.333334,2083.333333,25000,190.2108391
22.333334,2000,24000,44.7850004
22.333334,2000,24000,623.0583787
22.333334,1916.666667,23000,69.0383324
22.333334,1916.666667,23000,117.0649972
22.333334,1666.666667,25000,64.6226667
22.333334,1666.666667,20000,141.1349947
22.333334,1666.666667,20000,241.4366603
22.333334,1550,18600,65.8725005
22.333334,1500,23000,57.6104354
22.333334,1500,18000,80.1383369
22.333334,1500,8000,110.0250073
22.333334,1500,18000,696.0616708
22.333334,1483.333333,9133.333008,0.6496351
22.333334,1416.666667,17000,1
22.333334,1416.666667,17000,127.8725012
22.333334,1333.333333,26000,134.0507666
22.333334,1250,15000,30.9091667
22.333334,1250,20000,206.2099986
22.333334,1250,20000,303.0562401
22.333334,1166.666667,15400,109.0757574
22.333334,958.3333333,12250,0.4693878
22.25,4583.333333,55000,56.3608308
22.25,3333.333333,10000,61.5625021
22.25,2500,33000,115.5295409
22.25,2500,30000,261.6474964
22.25,2458.333333,29500,5.7983333
22.25,2333.333333,28000,921.9799638
22.25,2250,32000,657.1363807
22.25,2166.666667,14000,548.8151411
22.25,2083.333333,25000,92.0825017
22.25,2083.333333,12500,260.722513
22.25,2083.333333,33000,291.0353554
22.25,2000,28000,146.1928487
22.25,2000,24000,718.4675336
22.25,1916.666667,23000,109.1083325
22.25,1840.583333,26087,13.3335923
22.25,1666.666667,20000,39.2341676
22.25,1666.666667,20000,320.3758349
22.25,1666.666667,20000,336.8800133
22.25,1638,19656,38.3333331
22.25,1600,19200,38.0674988
22.25,1550,18600,164.6908306
22.25,1545.583333,18547,245.9308377
22.25,1423,5692,53.2308337
22.25,1416.666667,17000,354.6391502
22.25,1400,16800,97.2783342
22.25,1400,16800,201.2649953
22.25,1400,7200,266.1737114
22.25,1380,16560,115.6666651
22.25,1366.666667,16400,76.5674978
22.25,1250,15000,73.259999
22.25,1250,15000,85.4383316
22.25,1166.666667,14000,8.3333334
22.25,1133.333333,15600,33.9556852
22.166666,2916.666667,35000,61.3733327
22.166666,2500,35000,83.8235673
22.166666,2500,30000,127.7841628
22.166666,2500,30000,151.4258422
22.166666,2500,30000,215.3433301
22.166666,2500,30000,220.1475017
22.166666,2463.416667,29561,191.2300027
22.166666,2416.666667,29000,476.8108229
22.166666,2250,27000,146.2891717
22.166666,2166.666667,24250,84.3829575
22.166666,2083.333333,25000,102.5891708
22.166666,2083.333333,12500,238.3066652
22.166666,2083.333333,12500,307.0550039
22.166666,2000,24000,1
22.166666,2000,24000,40.874999
22.166666,2000,24000,163.6675
22.166666,1916.666667,23000,380.0500172
22.166666,1833.333333,22000,22.6025009
22.166666,1833.333333,22000,96.7024987
22.166666,1829.166667,34730,74.2374107
22.166666,1800,11400,22.0223693
22.166666,1750,21000,126.5750062
22.166666,1666.666667,32000,70.0666631
22.166666,1666.666667,6666.666504,122.2833246
22.166666,1666.666667,20000,383.4966818
22.166666,1627.083333,9762.5,36.9616656
22.166666,1597,19164,150.7850053
22.166666,1583.333333,19000,64.8208375
22.166666,1583.333333,21000,76.0301532
22.166666,1558.333333,18700,5.5
22.166666,1533.333333,18400,265.5300071
22.166666,1500,18000,25.5000014
22.166666,1500,9000,43.9966656
22.166666,1483.333333,20800,29.4527245
22.166666,1458.333333,17500,170.3750063
22.166666,1416.666667,17000,1
22.166666,1416.666667,8500,205.7008433
22.166666,1416.666667,8500,443.0883552
22.166666,1358.333333,16300,23
22.166666,1333.333333,14000,0.5714286
22.166666,1333.333333,16000,200.8366585
22.166666,1276,15312,85.8341664
22.166666,1250,15000,33.4166666
22.166666,1250,15000,115.9125101
22.083334,5833.333333,70000,256.9025103
22.083334,3333.333333,40000,165.0416603
22.083334,3333.333333,40000,436.7191593
22.083334,3000,12000,548.9324927
22.083334,2500,30000,4.6666668
22.083334,2500,15000,234.7633243
22.083334,2416.666667,29000,542.3508448
22.083334,2383.333333,28600,536.5174805
22.083334,2083.333333,25000,129.2299945
22.083334,2083.333333,25000,189.4175075
22.083334,2083.333333,26052,206.8507175
22.083334,2083.333333,25000,230.8000034
